time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),
164.974375,-0.1742,-0.0143,-0.1775,-0.0133,-0.0020,-0.1068,44.2250,8.3204,-55.3026,276.4814,-3.4179,8.0031,60.18750927,24.81067904,4.38999987,
164.975585,-0.1742,-0.0143,-0.1775,-0.0133,-0.0020,-0.1068,44.2250,8.3204,-55.3026,276.9225,-3.4218,7.8803,60.18750927,24.81067904,4.38999987,
164.980987,-0.1742,-0.0143,-0.1775,-0.0133,-0.0020,-0.1068,44.2250,8.3204,-55.3026,276.9225,-3.4218,7.8803,60.18750927,24.81067904,4.38999987,
164.981952,-0.1742,-0.0143,-0.1775,-0.0133,-0.0020,-0.1068,44.2250,8.3204,-55.3026,276.9225,-3.4218,7.8803,60.18750927,24.81067904,4.38999987,
164.982755,-0.1742,-0.0143,-0.1775,-0.0133,-0.0020,-0.1068,44.2250,8.3204,-55.3026,276.9225,-3.4218,7.8803,60.18750927,24.81067904,4.38999987,
165.004027,-0.1742,-0.0143,-0.1775,-0.0133,-0.0020,-0.1068,43.0050,8.3936,-55.9614,276.9225,-3.4218,7.8803,60.18750927,24.81067904,4.38999987,
165.032230,-0.1742,-0.0143,-0.1775,-0.0127,-0.0206,-0.1322,43.0050,8.3936,-55.9614,276.9225,-3.4218,7.8803,60.18750927,24.81067904,4.38999987,
165.033777,0.0177,-0.1691,0.2053,-0.0127,-0.0206,-0.1322,43.0050,8.3936,-55.9614,276.9225,-3.4218,7.8803,60.18750927,24.81067904,4.38999987,
165.034855,0.0177,-0.1691,0.2053,-0.0127,-0.0206,-0.1322,43.0050,8.3936,-55.9614,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.042907,0.0177,-0.1691,0.2053,-0.0127,-0.0206,-0.1322,42.0900,8.2472,-56.6324,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.048224,0.0177,-0.1691,0.2053,-0.0127,-0.0206,-0.1322,42.0900,8.2472,-56.6324,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.049054,0.0177,-0.1691,0.2053,-0.0127,-0.0206,-0.1322,42.0900,8.2472,-56.6324,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.049793,0.0177,-0.1691,0.2053,-0.0127,-0.0206,-0.1322,42.0900,8.2472,-56.6324,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.050501,0.0177,-0.1691,0.2053,-0.0127,-0.0206,-0.1322,42.0900,8.2472,-56.6324,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.102259,0.0177,-0.1691,0.2053,-0.0079,0.0057,-0.1104,42.0900,8.2472,-56.6324,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.104172,-0.0616,-0.0072,-0.0779,-0.0079,0.0057,-0.1104,42.0900,8.2472,-56.6324,277.3103,-3.3152,7.9240,60.18750927,24.81067904,4.38999987,
165.105257,-0.0616,-0.0072,-0.0779,-0.0079,0.0057,-0.1104,42.0900,8.2472,-56.6324,277.7560,-3.3428,7.8397,60.18750927,24.81067904,4.38999987,
165.115473,-0.0616,-0.0072,-0.0779,-0.0079,0.0057,-0.1104,42.0900,8.2472,-56.6324,277.7560,-3.3428,7.8397,60.18750927,24.81067904,4.38999987,
165.116274,-0.0616,-0.0072,-0.0779,-0.0079,0.0057,-0.1104,42.0900,8.2472,-56.6324,277.7560,-3.3428,7.8397,60.18750927,24.81067904,4.38999987,
165.117006,-0.0616,-0.0072,-0.0779,-0.0079,0.0057,-0.1104,42.0900,8.2472,-56.6324,277.7560,-3.3428,7.8397,60.18750927,24.81067904,4.38999987,
165.122769,-0.0616,-0.0072,-0.0779,-0.0079,0.0057,-0.1104,40.9554,8.1008,-57.4010,277.7560,-3.3428,7.8397,60.18750927,24.81067904,4.38999987,
165.172412,-0.0616,-0.0072,-0.0779,-0.0117,-0.0250,-0.0961,40.9554,8.1008,-57.4010,277.7560,-3.3428,7.8397,60.18750927,24.81067904,4.38999987,
165.174018,0.0248,-0.0810,0.0352,-0.0117,-0.0250,-0.0961,40.9554,8.1008,-57.4010,277.7560,-3.3428,7.8397,60.18750927,24.81067904,4.38999987,
165.175054,0.0248,-0.0810,0.0352,-0.0117,-0.0250,-0.0961,40.9554,8.1008,-57.4010,278.0789,-3.2903,7.9315,60.18750927,24.81067904,4.38999987,
165.181919,0.0248,-0.0810,0.0352,-0.0117,-0.0250,-0.0961,40.9554,8.1008,-57.4010,278.0789,-3.2903,7.9315,60.18750927,24.81067904,4.38999987,
165.183543,0.0248,-0.0810,0.0352,-0.0117,-0.0250,-0.0961,40.9554,8.1008,-57.4010,278.0789,-3.2903,7.9315,60.18750927,24.81067904,4.38999987,
165.184606,0.0248,-0.0810,0.0352,-0.0117,-0.0250,-0.0961,40.9554,8.1008,-57.4010,278.0789,-3.2903,7.9315,60.18750927,24.81067904,4.38999987,
165.185391,0.0248,-0.0810,0.0352,-0.0117,-0.0250,-0.0961,40.9554,8.1008,-57.4010,278.0789,-3.2903,7.9315,60.18750927,24.81067904,4.38999987,
165.203838,0.0248,-0.0810,0.0352,-0.0117,-0.0250,-0.0961,39.8086,7.7104,-58.2794,278.0789,-3.2903,7.9315,60.18750927,24.81067904,4.38999987,
165.241358,0.0248,-0.0810,0.0352,-0.0091,-0.0483,-0.1084,39.8086,7.7104,-58.2794,278.0789,-3.2903,7.9315,60.18750927,24.81067904,4.38999987,
165.243618,0.0248,-0.0810,0.0352,-0.0091,-0.0483,-0.1084,39.8086,7.7104,-58.2794,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.244854,-0.1453,0.0266,0.0282,-0.0091,-0.0483,-0.1084,39.8086,7.7104,-58.2794,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.245873,-0.1453,0.0266,0.0282,-0.0091,-0.0483,-0.1084,38.3568,7.2834,-59.0602,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.247030,-0.1453,0.0266,0.0282,-0.0091,-0.0483,-0.1084,38.3568,7.2834,-59.0602,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.248119,-0.1453,0.0266,0.0282,-0.0091,-0.0483,-0.1084,38.3568,7.2834,-59.0602,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.248936,-0.1453,0.0266,0.0282,-0.0091,-0.0483,-0.1084,38.3568,7.2834,-59.0602,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.302579,-0.1453,0.0266,0.0282,-0.0258,-0.0225,-0.1222,38.3568,7.2834,-59.0602,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.304632,-0.0250,-0.0528,0.0307,-0.0258,-0.0225,-0.1222,38.3568,7.2834,-59.0602,278.5644,-3.3344,7.9941,60.18750927,24.81067904,4.38999987,
165.305611,-0.0250,-0.0528,0.0307,-0.0258,-0.0225,-0.1222,38.3568,7.2834,-59.0602,279.0214,-3.2616,8.0355,60.18750927,24.81067904,4.38999987,
165.315576,-0.0250,-0.0528,0.0307,-0.0258,-0.0225,-0.1222,38.3568,7.2834,-59.0602,279.0214,-3.2616,8.0355,60.18750927,24.81067904,4.38999987,
165.316578,-0.0250,-0.0528,0.0307,-0.0258,-0.0225,-0.1222,38.3568,7.2834,-59.0602,279.0214,-3.2616,8.0355,60.18750927,24.81067904,4.38999987,
165.317450,-0.0250,-0.0528,0.0307,-0.0258,-0.0225,-0.1222,38.3568,7.2834,-59.0602,279.0214,-3.2616,8.0355,60.18750927,24.81067904,4.38999987,
165.324343,-0.0250,-0.0528,0.0307,-0.0258,-0.0225,-0.1222,37.4540,6.6612,-59.8776,279.0214,-3.2616,8.0355,60.18750927,24.81067904,4.38999987,
165.371939,-0.0250,-0.0528,0.0307,-0.0313,-0.0177,-0.1393,37.4540,6.6612,-59.8776,279.0214,-3.2616,8.0355,60.18750927,24.81067904,4.38999987,
165.373891,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,37.4540,6.6612,-59.8776,279.0214,-3.2616,8.0355,60.18750927,24.81067904,4.38999987,
165.375020,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,37.4540,6.6612,-59.8776,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.380961,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,37.4540,6.6612,-59.8776,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.381872,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,37.4540,6.6612,-59.8776,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.382657,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,37.4540,6.6612,-59.8776,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.383684,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,37.4540,6.6612,-59.8776,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.402881,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,36.3804,6.0390,-60.4266,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.444135,0.1514,0.0408,0.1028,-0.0313,-0.0177,-0.1393,35.5752,5.2704,-61.0610,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.448169,0.1514,0.0408,0.1028,0.0053,0.0996,-0.1823,35.5752,5.2704,-61.0610,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.449424,0.1514,0.0408,0.1028,0.0053,0.0996,-0.1823,35.5752,5.2704,-61.0610,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.450150,0.1514,0.0408,0.1028,0.0053,0.0996,-0.1823,35.5752,5.2704,-61.0610,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.450857,0.1514,0.0408,0.1028,0.0053,0.0996,-0.1823,35.5752,5.2704,-61.0610,279.5996,-3.2407,8.1707,60.18750927,24.81067904,4.38999987,
165.451686,0.1514,0.0408,0.1028,0.0053,0.0996,-0.1823,35.5752,5.2704,-61.0610,280.2808,-3.3257,7.6779,60.18750927,24.81067904,4.38999987,
165.452701,-0.0786,-0.0504,-0.0189,0.0053,0.0996,-0.1823,35.5752,5.2704,-61.0610,280.2808,-3.3257,7.6779,60.18750927,24.81067904,4.38999987,
165.501578,-0.1211,-0.1721,-0.0934,0.0053,0.0996,-0.1823,35.5752,5.2704,-61.0610,280.2808,-3.3257,7.6779,60.18750927,24.81067904,4.38999987,
165.503305,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.5752,5.2704,-61.0610,280.2808,-3.3257,7.6779,60.18753417,24.81061589,4.30000019,
165.504629,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.5752,5.2704,-61.0610,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.513945,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.5752,5.2704,-61.0610,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.515447,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.5752,5.2704,-61.0610,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.516361,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.5752,5.2704,-61.0610,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.522437,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.2580,4.4652,-61.5978,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.551851,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.2580,4.4652,-61.5978,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.552813,-0.1211,-0.1721,-0.0934,0.0458,0.0618,-0.1206,35.2580,4.4652,-61.5978,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.580586,0.0598,0.0600,-0.0068,0.0458,0.0618,-0.1206,35.2580,4.4652,-61.5978,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.581872,0.0598,0.0600,-0.0068,0.0458,0.0618,-0.1206,35.2580,4.4652,-61.5978,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.582498,0.0598,0.0600,-0.0068,0.0458,0.0618,-0.1206,35.2580,4.4652,-61.5978,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.583326,0.0598,0.0600,-0.0068,0.0116,-0.0346,-0.0975,35.2580,4.4652,-61.5978,280.6307,-3.4515,7.3268,60.18753417,24.81061589,4.30000019,
165.584068,0.0598,0.0600,-0.0068,0.0116,-0.0346,-0.0975,35.2580,4.4652,-61.5978,281.0726,-3.5926,7.4836,60.18753417,24.81061589,4.30000019,
165.603623,0.0598,0.0600,-0.0068,0.0116,-0.0346,-0.0975,34.7334,3.7088,-62.0248,281.0726,-3.5926,7.4836,60.18753417,24.81061589,4.30000019,
165.640767,0.0598,0.0600,-0.0068,-0.0130,-0.0007,-0.1292,34.7334,3.7088,-62.0248,281.0726,-3.5926,7.4836,60.18753417,24.81061589,4.30000019,
165.642765,0.0177,-0.0360,-0.0172,-0.0130,-0.0007,-0.1292,34.7334,3.7088,-62.0248,281.0726,-3.5926,7.4836,60.18753417,24.81061589,4.30000019,
165.644579,0.0177,-0.0360,-0.0172,-0.0130,-0.0007,-0.1292,34.7334,3.7088,-62.0248,281.5608,-3.5830,7.4680,60.18753417,24.81061589,4.30000019,
165.645833,0.0177,-0.0360,-0.0172,-0.0130,-0.0007,-0.1292,34.1478,2.8304,-62.1224,281.5608,-3.5830,7.4680,60.18753417,24.81061589,4.30000019,
165.647028,0.0177,-0.0360,-0.0172,-0.0130,-0.0007,-0.1292,34.1478,2.8304,-62.1224,281.5608,-3.5830,7.4680,60.18753417,24.81061589,4.30000019,
165.648093,0.0177,-0.0360,-0.0172,-0.0130,-0.0007,-0.1292,34.1478,2.8304,-62.1224,281.5608,-3.5830,7.4680,60.18753417,24.81061589,4.30000019,
165.648994,0.0177,-0.0360,-0.0172,-0.0130,-0.0007,-0.1292,34.1478,2.8304,-62.1224,281.5608,-3.5830,7.4680,60.18753417,24.81061589,4.30000019,
165.701152,0.0177,-0.0360,-0.0172,-0.0470,-0.0459,-0.1389,34.1478,2.8304,-62.1224,281.5608,-3.5830,7.4680,60.18753417,24.81061589,4.30000019,
165.703364,-0.0591,-0.0627,-0.0148,-0.0470,-0.0459,-0.1389,34.1478,2.8304,-62.1224,281.5608,-3.5830,7.4680,60.18753417,24.81061589,4.30000019,
165.704465,-0.0591,-0.0627,-0.0148,-0.0470,-0.0459,-0.1389,34.1478,2.8304,-62.1224,282.0887,-3.4258,7.5771,60.18753417,24.81061589,4.30000019,
165.716155,-0.0591,-0.0627,-0.0148,-0.0470,-0.0459,-0.1389,34.1478,2.8304,-62.1224,282.0887,-3.4258,7.5771,60.18753417,24.81061589,4.30000019,
165.717083,-0.0591,-0.0627,-0.0148,-0.0470,-0.0459,-0.1389,34.1478,2.8304,-62.1224,282.0887,-3.4258,7.5771,60.18753417,24.81061589,4.30000019,
165.717778,-0.0591,-0.0627,-0.0148,-0.0470,-0.0459,-0.1389,34.1478,2.8304,-62.1224,282.0887,-3.4258,7.5771,60.18753417,24.81061589,4.30000019,
165.722821,-0.0591,-0.0627,-0.0148,-0.0470,-0.0459,-0.1389,33.5866,2.1106,-62.0370,282.0887,-3.4258,7.5771,60.18753417,24.81061589,4.30000019,
165.770498,-0.0591,-0.0627,-0.0148,-0.0382,-0.0293,-0.1333,33.5866,2.1106,-62.0370,282.0887,-3.4258,7.5771,60.18753417,24.81061589,4.30000019,
165.772459,-0.0591,-0.0627,-0.0148,-0.0382,-0.0293,-0.1333,33.5866,2.1106,-62.0370,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.773586,-0.0387,-0.0496,0.1305,-0.0382,-0.0293,-0.1333,33.5866,2.1106,-62.0370,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.782449,-0.0387,-0.0496,0.1305,-0.0382,-0.0293,-0.1333,33.5866,2.1106,-62.0370,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.783320,-0.0387,-0.0496,0.1305,-0.0382,-0.0293,-0.1333,33.5866,2.1106,-62.0370,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.784041,-0.0387,-0.0496,0.1305,-0.0382,-0.0293,-0.1333,33.5866,2.1106,-62.0370,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.784733,-0.0387,-0.0496,0.1305,-0.0382,-0.0293,-0.1333,33.5866,2.1106,-62.0370,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.803760,-0.0387,-0.0496,0.1305,-0.0382,-0.0293,-0.1333,33.9038,1.5372,-62.0736,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.840908,-0.0387,-0.0496,0.1305,-0.0119,-0.0116,-0.1103,33.9038,1.5372,-62.0736,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.842841,0.0633,-0.0028,-0.0793,-0.0119,-0.0116,-0.1103,33.9038,1.5372,-62.0736,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.844200,0.0633,-0.0028,-0.0793,-0.0119,-0.0116,-0.1103,33.5622,1.0370,-61.6832,282.5950,-3.3043,7.6232,60.18753417,24.81061589,4.30000019,
165.845343,0.0633,-0.0028,-0.0793,-0.0119,-0.0116,-0.1103,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.848602,0.0633,-0.0028,-0.0793,-0.0119,-0.0116,-0.1103,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.849376,0.0633,-0.0028,-0.0793,-0.0119,-0.0116,-0.1103,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.850084,0.0633,-0.0028,-0.0793,-0.0119,-0.0116,-0.1103,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.915292,0.0633,-0.0028,-0.0793,0.0068,0.0001,-0.1264,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.917217,0.0633,-0.0028,-0.0793,0.0068,0.0001,-0.1264,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.918141,0.0633,-0.0028,-0.0793,0.0068,0.0001,-0.1264,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.918939,0.0633,-0.0028,-0.0793,0.0068,0.0001,-0.1264,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.920065,-0.0014,-0.0217,0.0194,0.0068,0.0001,-0.1264,33.5622,1.0370,-61.6832,283.0313,-3.3177,7.6963,60.18753417,24.81061589,4.30000019,
165.921091,-0.0014,-0.0217,0.0194,0.0068,0.0001,-0.1264,33.5622,1.0370,-61.6832,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.922326,-0.0014,-0.0217,0.0194,0.0068,0.0001,-0.1264,33.9282,0.7686,-61.4636,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.981925,-0.0014,-0.0217,0.0194,0.0186,0.0429,-0.1048,33.9282,0.7686,-61.4636,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.983716,-0.0014,-0.0217,0.0194,0.0186,0.0429,-0.1048,33.9282,0.7686,-61.4636,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.984587,-0.0014,-0.0217,0.0194,0.0186,0.0429,-0.1048,33.9282,0.7686,-61.4636,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.985612,-0.0014,-0.0217,0.0194,0.0186,0.0429,-0.1048,33.9282,0.7686,-61.4636,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.986426,-0.0014,-0.0217,0.0194,0.0186,0.0429,-0.1048,33.9282,0.7686,-61.4636,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.987317,0.0596,-0.0100,-0.0235,0.0186,0.0429,-0.1048,33.9282,0.7686,-61.4636,283.5226,-3.3963,7.6636,60.18753417,24.81061589,4.30000019,
165.988453,0.0596,-0.0100,-0.0235,0.0186,0.0429,-0.1048,33.9282,0.7686,-61.4636,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.002848,0.0596,-0.0100,-0.0235,0.0186,0.0429,-0.1048,34.1600,0.6222,-61.0976,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.043341,0.0596,-0.0100,-0.0235,0.0186,0.0429,-0.1048,34.0990,0.7198,-60.6706,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.047232,0.0596,-0.0100,-0.0235,0.0186,0.0429,-0.1048,34.0990,0.7198,-60.6706,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.048206,0.0596,-0.0100,-0.0235,0.0186,0.0429,-0.1048,34.0990,0.7198,-60.6706,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.048941,0.0596,-0.0100,-0.0235,0.0186,0.0429,-0.1048,34.0990,0.7198,-60.6706,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.049703,0.0596,-0.0100,-0.0235,0.0105,0.0342,-0.1226,34.0990,0.7198,-60.6706,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.050718,0.0028,-0.0313,-0.0430,0.0105,0.0342,-0.1226,34.0990,0.7198,-60.6706,283.9160,-3.5189,7.5116,60.18753417,24.81061589,4.30000019,
166.051751,0.0028,-0.0313,-0.0430,0.0105,0.0342,-0.1226,34.0990,0.7198,-60.6706,284.3762,-3.6031,7.3506,60.18753417,24.81061589,4.30000019,
166.114675,0.0028,-0.0313,-0.0430,0.0105,0.0342,-0.1226,34.0990,0.7198,-60.6706,284.3762,-3.6031,7.3506,60.18753417,24.81061589,4.30000019,
166.116922,0.0028,-0.0313,-0.0430,0.0105,0.0342,-0.1226,34.0990,0.7198,-60.6706,284.3762,-3.6031,7.3506,60.18753417,24.81061589,4.30000019,
166.117715,0.0028,-0.0313,-0.0430,0.0105,0.0342,-0.1226,34.0990,0.7198,-60.6706,284.3762,-3.6031,7.3506,60.18753417,24.81061589,4.30000019,
166.124121,0.0028,-0.0313,-0.0430,0.0105,0.0342,-0.1226,34.1234,0.9272,-60.3778,284.3762,-3.6031,7.3506,60.18753417,24.81061589,4.30000019,
166.168243,0.0028,-0.0313,-0.0430,-0.0021,-0.0383,-0.1217,34.1234,0.9272,-60.3778,284.3762,-3.6031,7.3506,60.18753417,24.81061589,4.30000019,
166.170011,-0.0478,-0.0117,0.0064,-0.0021,-0.0383,-0.1217,34.1234,0.9272,-60.3778,284.3762,-3.6031,7.3506,60.18753417,24.81061589,4.30000019,
166.170956,-0.0478,-0.0117,0.0064,-0.0021,-0.0383,-0.1217,34.1234,0.9272,-60.3778,284.8748,-3.6503,7.4387,60.18753417,24.81061589,4.30000019,
166.181655,-0.0478,-0.0117,0.0064,-0.0021,-0.0383,-0.1217,34.1234,0.9272,-60.3778,284.8748,-3.6503,7.4387,60.18753417,24.81061589,4.30000019,
166.182891,-0.0478,-0.0117,0.0064,-0.0021,-0.0383,-0.1217,34.1234,0.9272,-60.3778,284.8748,-3.6503,7.4387,60.18753417,24.81061589,4.30000019,
166.183819,-0.0478,-0.0117,0.0064,-0.0021,-0.0383,-0.1217,34.1234,0.9272,-60.3778,284.8748,-3.6503,7.4387,60.18753417,24.81061589,4.30000019,
166.184526,-0.0478,-0.0117,0.0064,-0.0021,-0.0383,-0.1217,34.1234,0.9272,-60.3778,284.8748,-3.6503,7.4387,60.18753417,24.81061589,4.30000019,
166.202670,-0.0478,-0.0117,0.0064,-0.0021,-0.0383,-0.1217,34.3186,1.3054,-60.2192,284.8748,-3.6503,7.4387,60.18753417,24.81061589,4.30000019,
166.238705,-0.0478,-0.0117,0.0064,0.0332,0.0621,-0.1304,34.3186,1.3054,-60.2192,284.8748,-3.6503,7.4387,60.18753417,24.81061589,4.30000019,
166.240674,-0.0478,-0.0117,0.0064,0.0332,0.0621,-0.1304,34.3186,1.3054,-60.2192,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.241865,0.0650,-0.0699,0.0243,0.0332,0.0621,-0.1304,34.3186,1.3054,-60.2192,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.243025,0.0650,-0.0699,0.0243,0.0332,0.0621,-0.1304,34.8310,1.6836,-60.0728,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.247750,0.0650,-0.0699,0.0243,0.0332,0.0621,-0.1304,34.8310,1.6836,-60.0728,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.248635,0.0650,-0.0699,0.0243,0.0332,0.0621,-0.1304,34.8310,1.6836,-60.0728,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.249330,0.0650,-0.0699,0.0243,0.0332,0.0621,-0.1304,34.8310,1.6836,-60.0728,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.307869,0.0650,-0.0699,0.0243,-0.0067,-0.0272,-0.1185,34.8310,1.6836,-60.0728,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.310119,-0.0383,-0.0505,0.0648,-0.0067,-0.0272,-0.1185,34.8310,1.6836,-60.0728,285.3138,-3.7967,7.2014,60.18753417,24.81061589,4.30000019,
166.311544,-0.0383,-0.0505,0.0648,-0.0067,-0.0272,-0.1185,34.8310,1.6836,-60.0728,285.7629,-3.7915,7.2454,60.18753417,24.81061589,4.30000019,
166.313777,-0.0383,-0.0505,0.0648,-0.0067,-0.0272,-0.1185,34.8310,1.6836,-60.0728,285.7629,-3.7915,7.2454,60.18753417,24.81061589,4.30000019,
166.314601,-0.0383,-0.0505,0.0648,-0.0067,-0.0272,-0.1185,34.8310,1.6836,-60.0728,285.7629,-3.7915,7.2454,60.18753417,24.81061589,4.30000019,
166.315432,-0.0383,-0.0505,0.0648,-0.0067,-0.0272,-0.1185,34.8310,1.6836,-60.0728,285.7629,-3.7915,7.2454,60.18753417,24.81061589,4.30000019,
166.322470,-0.0383,-0.0505,0.0648,-0.0067,-0.0272,-0.1185,34.7212,1.9154,-59.7922,285.7629,-3.7915,7.2454,60.18753417,24.81061589,4.30000019,
166.367355,-0.0383,-0.0505,0.0648,-0.0060,-0.0154,-0.1123,34.7212,1.9154,-59.7922,285.7629,-3.7915,7.2454,60.18753417,24.81061589,4.30000019,
166.369081,-0.0383,-0.0505,0.0648,-0.0060,-0.0154,-0.1123,34.7212,1.9154,-59.7922,286.2522,-3.8395,7.2162,60.18753417,24.81061589,4.30000019,
166.370227,-0.0888,0.0190,-0.0211,-0.0060,-0.0154,-0.1123,34.7212,1.9154,-59.7922,286.2522,-3.8395,7.2162,60.18753417,24.81061589,4.30000019,
166.381360,-0.0888,0.0190,-0.0211,-0.0060,-0.0154,-0.1123,34.7212,1.9154,-59.7922,286.2522,-3.8395,7.2162,60.18753417,24.81061589,4.30000019,
