time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll
40.047527,0.0004,-0.0013,-0.0009,0,0.0001,0.0003,6.5514,3.4526,-76.555,163.4425,0.2655,0.5204
40.108993,0.0004,-0.0013,-0.0009,0,0.0001,0.0003,6.6002,3.4648,-76.494,163.4425,0.2655,0.5204
40.123644,0.0004,-0.0013,-0.0009,0,0.0001,0.0003,6.6002,3.4648,-76.494,163.4425,0.2655,0.5204
40.125431,0.0004,-0.0013,-0.0009,0,0.0001,-0.0004,6.6002,3.4648,-76.494,163.4425,0.2655,0.5204
40.126959,0.0004,-0.0013,-0.0009,0,0.0001,-0.0004,6.6002,3.4648,-76.494,163.4445,0.2648,0.5214
40.128377,0.0019,0.001,0.0007,0,0.0001,-0.0004,6.6002,3.4648,-76.494,163.4445,0.2648,0.5214
40.160658,0.0019,0.001,0.0007,0,0.0001,-0.0004,6.6002,3.4648,-76.494,163.4445,0.2648,0.5214
40.162569,-0.0004,-0.0012,-0.0001,0,0.0001,-0.0004,6.6002,3.4648,-76.494,163.4445,0.2648,0.5214
40.164136,-0.0004,-0.0012,-0.0001,0,0.0001,0.0007,6.6002,3.4648,-76.494,163.4445,0.2648,0.5214
40.174405,-0.0004,-0.0012,-0.0001,0,0.0001,0.0007,6.6002,3.4648,-76.494,163.4437,0.2658,0.5208
40.176387,-0.0004,-0.0012,-0.0001,0,0.0001,0.0007,6.6734,3.5258,-76.5306,163.4437,0.2658,0.5208
40.241433,-0.0004,-0.0012,-0.0001,0,0.0001,0.0007,6.6734,3.5258,-76.5306,163.4437,0.2658,0.5208
40.243635,-0.0004,-0.0012,-0.0001,0,0.0001,-0.0004,6.6734,3.5258,-76.5306,163.4437,0.2658,0.5208
40.245144,0.0004,-0.0018,0.002,0,0.0001,-0.0004,6.6734,3.5258,-76.5306,163.4437,0.2658,0.5208
40.246575,0.0004,-0.0018,0.002,0,0.0001,-0.0004,6.6734,3.5258,-76.5306,163.4445,0.2671,0.5208
40.248268,0.0004,-0.0018,0.002,0,0.0001,-0.0004,6.7222,3.4648,-76.4574,163.4445,0.2671,0.5208
40.306854,0.0004,-0.0018,0.002,0,0.0001,-0.0004,6.7954,3.4648,-76.5184,163.4445,0.2671,0.5208
40.321468,0.0004,-0.0018,0.002,0,0.0001,-0.0004,6.7954,3.4648,-76.5184,163.4445,0.2671,0.5208
40.323278,-0.0003,0.0006,-0.0017,0,0.0001,-0.0004,6.7954,3.4648,-76.5184,163.4445,0.2671,0.5208
40.3246,-0.0003,0.0006,-0.0017,0,0.0001,0.0003,6.7954,3.4648,-76.5184,163.4445,0.2671,0.5208
40.32581,-0.0003,0.0006,-0.0017,0,0.0001,0.0003,6.7954,3.4648,-76.5184,163.4431,0.2667,0.5202
40.375045,-0.0003,0.0006,-0.0017,0,0.0001,0.0003,6.9662,3.416,-76.4696,163.4431,0.2667,0.5202
40.399995,-0.0003,0.0006,-0.0017,0,0.0001,0.0003,6.9662,3.416,-76.4696,163.4431,0.2667,0.5202
40.401813,0.0019,0.0011,0.002,0,0.0001,0.0003,6.9662,3.416,-76.4696,163.4431,0.2667,0.5202
40.4031,0.0019,0.0011,0.002,0,0.0001,-0.0004,6.9662,3.416,-76.4696,163.4431,0.2667,0.5202
40.404365,0.0019,0.0011,0.002,0,0.0001,-0.0004,6.9662,3.416,-76.4696,163.4449,0.2659,0.5213
40.441171,0.0019,0.0011,0.002,0,0.0001,-0.0004,6.9662,3.416,-76.4696,163.4449,0.2659,0.5213
40.443253,0.0011,-0.0025,0.0018,0,0.0001,-0.0004,6.9662,3.416,-76.4696,163.4449,0.2659,0.5213
40.444696,0.0011,-0.0025,0.0018,0,0.0001,-0.0004,6.9418,3.4038,-76.555,163.4449,0.2659,0.5213
40.446286,0.0011,-0.0025,0.0018,0,0.0001,0.0003,6.9418,3.4038,-76.555,163.4449,0.2659,0.5213
40.447742,0.0011,-0.0025,0.0018,0,0.0001,0.0003,6.9418,3.4038,-76.555,163.4472,0.2678,0.5217
40.507143,0.0011,-0.0025,0.0018,0,0.0001,0.0003,7.0028,3.3428,-76.5428,163.4472,0.2678,0.5217
40.520022,0.0011,-0.0025,0.0018,0,0.0001,0.0003,7.0028,3.3428,-76.5428,163.4472,0.2678,0.5217
40.521428,0.003,0.0021,0.0022,0,0.0001,0.0003,7.0028,3.3428,-76.5428,163.4472,0.2678,0.5217
40.522603,0.003,0.0021,0.0022,0,0.0001,0,7.0028,3.3428,-76.5428,163.4472,0.2678,0.5217
40.523887,0.003,0.0021,0.0022,0,0.0001,0,7.0028,3.3428,-76.5428,163.4505,0.2663,0.5235
40.575264,0.003,0.0021,0.0022,0,0.0001,0,6.9784,3.3672,-76.5062,163.4505,0.2663,0.5235
40.601106,0.003,0.0021,0.0022,0,0.0001,0,6.9784,3.3672,-76.5062,163.4505,0.2663,0.5235
40.603417,-0.0007,-0.0032,0.0013,0,0.0001,0,6.9784,3.3672,-76.5062,163.4505,0.2663,0.5235
40.604853,-0.0007,-0.0032,0.0013,0,0.0001,-0.0004,6.9784,3.3672,-76.5062,163.4505,0.2663,0.5235
40.60641,-0.0007,-0.0032,0.0013,0,0.0001,-0.0004,6.9784,3.3672,-76.5062,163.4501,0.2685,0.5227
40.640925,-0.0007,-0.0032,0.0013,0,0.0001,-0.0004,6.9784,3.3672,-76.5062,163.4501,0.2685,0.5227
40.643101,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,6.9784,3.3672,-76.5062,163.4501,0.2685,0.5227
40.64472,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,7.0028,3.294,-76.5428,163.4501,0.2685,0.5227
40.646135,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,7.0028,3.294,-76.5428,163.4501,0.2685,0.5227
40.647798,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,7.0028,3.294,-76.5428,163.4475,0.2674,0.5219
40.708021,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,6.9784,3.3184,-76.5672,163.4475,0.2674,0.5219
40.720319,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,6.9784,3.3184,-76.5672,163.4475,0.2674,0.5219
40.721945,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,6.9784,3.3184,-76.5672,163.4475,0.2674,0.5219
40.723442,-0.0006,0.0017,0.0012,0,0.0001,-0.0004,6.9784,3.3184,-76.5672,163.4463,0.268,0.5213
40.725006,-0.0005,-0.0009,0.0024,0,0.0001,-0.0004,6.9784,3.3184,-76.5672,163.4463,0.268,0.5213
40.774366,-0.0005,-0.0009,0.0024,0,0.0001,-0.0004,6.9052,3.3306,-76.677,163.4463,0.268,0.5213
40.799085,-0.0005,-0.0009,0.0024,0,0.0001,-0.0004,6.9052,3.3306,-76.677,163.4463,0.268,0.5213
40.800767,0.0038,0.0013,0.0028,0,0.0001,-0.0004,6.9052,3.3306,-76.677,163.4463,0.268,0.5213
40.801964,0.0038,0.0013,0.0028,0,0,-0.0004,6.9052,3.3306,-76.677,163.4463,0.268,0.5213
40.803236,0.0038,0.0013,0.0028,0,0,-0.0004,6.9052,3.3306,-76.677,163.4517,0.2668,0.5238
40.839842,0.0038,0.0013,0.0028,0,0,-0.0004,6.9052,3.3306,-76.677,163.4517,0.2668,0.5238
40.842126,0.0002,-0.0005,0.0005,0,0,-0.0004,6.9052,3.3306,-76.677,163.4517,0.2668,0.5238
40.843484,0.0002,-0.0005,0.0005,0.0003,-0.0003,-0.0004,6.9052,3.3306,-76.677,163.4517,0.2668,0.5238
40.844646,0.0002,-0.0005,0.0005,0.0003,-0.0003,-0.0004,6.9052,3.3306,-76.677,163.4535,0.2661,0.5248
40.846008,0.0002,-0.0005,0.0005,0.0003,-0.0003,-0.0004,6.8686,3.3794,-76.677,163.4535,0.2661,0.5248
40.908629,0.0002,-0.0005,0.0005,0.0003,-0.0003,-0.0004,6.7832,3.477,-76.6526,163.4535,0.2661,0.5248
40.919456,0.0002,-0.0005,0.0005,0.0003,-0.0003,-0.0004,6.7832,3.477,-76.6526,163.4535,0.2661,0.5248
40.920837,0.0002,-0.0005,0.0005,0,-0.0004,0,6.7832,3.477,-76.6526,163.4535,0.2661,0.5248
40.922062,0.0001,-0.0002,-0.003,0,-0.0004,0,6.7832,3.477,-76.6526,163.4535,0.2661,0.5248
40.923385,0.0001,-0.0002,-0.003,0,-0.0004,0,6.7832,3.477,-76.6526,163.4568,0.2663,0.5262
40.975182,0.0001,-0.0002,-0.003,0,-0.0004,0,6.7588,3.4648,-76.6526,163.4568,0.2663,0.5262
40.998313,0.0001,-0.0002,-0.003,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4568,0.2663,0.5262
41.000304,0.0001,-0.0002,-0.003,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4568,0.2663,0.5262
41.001477,-0.003,-0.0008,-0.001,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4568,0.2663,0.5262
41.002817,-0.003,-0.0008,-0.001,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4514,0.2668,0.5237
41.038848,-0.003,-0.0008,-0.001,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4514,0.2668,0.5237
41.041194,0.0013,0.0033,0.002,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4514,0.2668,0.5237
41.042725,0.0013,0.0033,0.002,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4514,0.2668,0.5237
41.044138,0.0013,0.0033,0.002,0,0.0001,-0.0004,6.7588,3.4648,-76.6526,163.4513,0.2645,0.5244
41.045541,0.0013,0.0033,0.002,0,0.0001,-0.0004,6.7832,3.5136,-76.5672,163.4513,0.2645,0.5244
41.108382,0.0013,0.0033,0.002,0,0.0001,-0.0004,6.832,3.538,-76.6038,163.4513,0.2645,0.5244
41.119293,0.0013,0.0033,0.002,0.0007,0.0001,-0.0004,6.832,3.538,-76.6038,163.4513,0.2645,0.5244
41.120608,0.0013,0.0033,0.002,0.0007,0.0001,-0.0004,6.832,3.538,-76.6038,163.4513,0.2645,0.5244
41.121794,-0.0009,-0.0004,-0.0002,0.0007,0.0001,-0.0004,6.832,3.538,-76.6038,163.4513,0.2645,0.5244
41.123136,-0.0009,-0.0004,-0.0002,0.0007,0.0001,-0.0004,6.832,3.538,-76.6038,163.4476,0.2624,0.5234
41.17551,-0.0009,-0.0004,-0.0002,0.0007,0.0001,-0.0004,6.832,3.5868,-76.555,163.4476,0.2624,0.5234
41.199199,-0.0009,-0.0004,-0.0002,0,0.0001,0.0007,6.832,3.5868,-76.555,163.4476,0.2624,0.5234
41.201441,-0.0009,-0.0004,-0.0002,0,0.0001,0.0007,6.832,3.5868,-76.555,163.4476,0.2624,0.5234
41.203245,-0.0028,-0.0018,0.0026,0,0.0001,0.0007,6.832,3.5868,-76.555,163.4476,0.2624,0.5234
41.204722,-0.0028,-0.0018,0.0026,0,0.0001,0.0007,6.832,3.5868,-76.555,163.4423,0.2637,0.5208
41.238559,-0.0028,-0.0018,0.0026,0,0.0001,0.0007,6.832,3.5868,-76.555,163.4423,0.2637,0.5208
41.240978,-0.0028,-0.0018,0.0026,0,0.0004,-0.0001,6.832,3.5868,-76.555,163.4423,0.2637,0.5208
41.242319,-0.0007,0.0012,-0.0012,0,0.0004,-0.0001,6.832,3.5868,-76.555,163.4423,0.2637,0.5208
41.243893,-0.0007,0.0012,-0.0012,0,0.0004,-0.0001,6.8442,3.5136,-76.616,163.4423,0.2637,0.5208
41.245234,-0.0007,0.0012,-0.0012,0,0.0004,-0.0001,6.8442,3.5136,-76.616,163.4374,0.2628,0.519
41.306601,-0.0007,0.0012,-0.0012,0,0.0004,-0.0001,6.8686,3.5502,-76.555,163.4374,0.2628,0.519
41.317734,-0.0007,0.0012,-0.0012,0,0.0004,-0.0001,6.8686,3.5502,-76.555,163.4374,0.2628,0.519
41.319283,-0.0007,0.0012,-0.0012,0,0.0001,-0.0004,6.8686,3.5502,-76.555,163.4374,0.2628,0.519
41.320543,-0.0007,0.0012,-0.0012,0,0.0001,-0.0004,6.8686,3.5502,-76.555,163.4395,0.2618,0.5202
41.321721,0.0021,0.0015,-0.0007,0,0.0001,-0.0004,6.8686,3.5502,-76.555,163.4395,0.2618,0.5202
41.374998,0.0021,0.0015,-0.0007,0,0.0001,-0.0004,6.8808,3.5258,-76.5672,163.4395,0.2618,0.5202
41.398018,0.0021,0.0015,-0.0007,0,0.0001,-0.0004,6.8808,3.5258,-76.5672,163.4395,0.2618,0.5202
41.400236,0.0021,0.0015,-0.0007,0,0.0001,0.0007,6.8808,3.5258,-76.5672,163.4395,0.2618,0.5202
41.401619,-0.0021,-0.0019,-0.0035,0,0.0001,0.0007,6.8808,3.5258,-76.5672,163.4395,0.2618,0.5202
41.402886,-0.0021,-0.0019,-0.0035,0,0.0001,0.0007,6.8808,3.5258,-76.5672,163.4361,0.2632,0.5183
41.43682,-0.0021,-0.0019,-0.0035,0.0008,-0.0008,-0.0001,6.8808,3.5258,-76.5672,163.4361,0.2632,0.5183
41.438505,-0.0021,-0.0019,-0.0035,0.0008,-0.0008,-0.0001,6.8808,3.5258,-76.5672,163.4361,0.2632,0.5183
41.439863,0.0012,-0.0009,-0.0028,0.0008,-0.0008,-0.0001,6.8808,3.5258,-76.5672,163.4361,0.2632,0.5183
41.441017,0.0012,-0.0009,-0.0028,0.0008,-0.0008,-0.0001,6.8442,3.477,-76.5794,163.4361,0.2632,0.5183
41.442098,0.0012,-0.0009,-0.0028,0.0008,-0.0008,-0.0001,6.8442,3.477,-76.5794,163.4431,0.2608,0.522
41.506419,0.0012,-0.0009,-0.0028,0.0008,-0.0008,-0.0001,6.8686,3.4892,-76.5184,163.4431,0.2608,0.522
41.516371,0.0012,-0.0009,-0.0028,0.0008,-0.0008,-0.0001,6.8686,3.4892,-76.5184,163.4431,0.2608,0.522
41.51783,0.0012,-0.0009,-0.0028,0.0008,-0.0008,-0.0001,6.8686,3.4892,-76.5184,163.4404,0.2614,0.5207
41.519534,-0.0014,-0.001,0.0013,0.0008,-0.0008,-0.0001,6.8686,3.4892,-76.5184,163.4404,0.2614,0.5207
41.520874,-0.0014,-0.001,0.0013,0,0.0001,-0.0004,6.8686,3.4892,-76.5184,163.4404,0.2614,0.5207
41.573089,-0.0014,-0.001,0.0013,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4404,0.2614,0.5207
41.597669,-0.0014,-0.001,0.0013,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4404,0.2614,0.5207
41.599642,-0.0014,-0.001,0.0013,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4404,0.2614,0.5207
41.601015,0.0016,0.0003,0.003,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4404,0.2614,0.5207
41.602298,0.0016,0.0003,0.003,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4421,0.2612,0.5215
41.635905,0.0016,0.0003,0.003,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4421,0.2612,0.5215
41.637752,0.0016,0.0003,0.003,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4421,0.2612,0.5215
41.639255,-0.0021,0.0003,-0.0025,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4421,0.2612,0.5215
41.640633,-0.0021,0.0003,-0.0025,0,0.0001,-0.0004,6.7954,3.4526,-76.5184,163.4378,0.261,0.5197
41.642167,-0.0021,0.0003,-0.0025,0,0.0001,-0.0004,6.6978,3.3672,-76.5306,163.4378,0.261,0.5197
41.707126,-0.0021,0.0003,-0.0025,0,0.0001,-0.0004,6.7222,3.4038,-76.5062,163.4378,0.261,0.5197
41.716104,-0.0021,0.0003,-0.0025,0,0.0001,-0.0004,6.7222,3.4038,-76.5062,163.4378,0.261,0.5197
41.717621,-0.0021,0.0003,-0.0025,0,-0.0004,-0.0004,6.7222,3.4038,-76.5062,163.4378,0.261,0.5197
41.719237,0.0007,-0.0018,-0.0022,0,-0.0004,-0.0004,6.7222,3.4038,-76.5062,163.4378,0.261,0.5197
41.720753,0.0007,-0.0018,-0.0022,0,-0.0004,-0.0004,6.7222,3.4038,-76.5062,163.4436,0.2623,0.5218
41.775198,0.0007,-0.0018,-0.0022,0,-0.0004,-0.0004,6.6734,3.4648,-76.4208,163.4436,0.2623,0.5218
41.796633,0.0007,-0.0018,-0.0022,0,0.0001,0.0005,6.6734,3.4648,-76.4208,163.4436,0.2623,0.5218
41.798837,0.0035,-0.0014,0.0011,0,0.0001,0.0005,6.6734,3.4648,-76.4208,163.4436,0.2623,0.5218
41.800285,0.0035,-0.0014,0.0011,0,0.0001,0.0005,6.6734,3.4648,-76.4208,163.4436,0.2623,0.5218
41.801629,0.0035,-0.0014,0.0011,0,0.0001,0.0005,6.6734,3.4648,-76.4208,163.4495,0.2634,0.5239
41.836245,0.0035,-0.0014,0.0011,0,0.0001,-0.0004,6.6734,3.4648,-76.4208,163.4495,0.2634,0.5239
41.838228,-0.0004,-0.0028,0.0042,0,0.0001,-0.0004,6.6734,3.4648,-76.4208,163.4495,0.2634,0.5239
41.839604,-0.0004,-0.0028,0.0042,0,0.0001,-0.0004,6.6734,3.4648,-76.4208,163.4495,0.2634,0.5239
41.841022,-0.0004,-0.0028,0.0042,0,0.0001,-0.0004,6.6368,3.3672,-76.3842,163.4495,0.2634,0.5239
41.842203,-0.0004,-0.0028,0.0042,0,0.0001,-0.0004,6.6368,3.3672,-76.3842,163.4494,0.2653,0.5233
41.908433,-0.0004,-0.0028,0.0042,0,0.0001,-0.0004,6.6734,3.3672,-76.3598,163.4494,0.2653,0.5233
41.916619,-0.0004,-0.0028,0.0042,0,0.0001,-0.0004,6.6734,3.3672,-76.3598,163.4494,0.2653,0.5233
41.918209,-0.0004,-0.0028,0.0042,0,0.0001,0.0001,6.6734,3.3672,-76.3598,163.4494,0.2653,0.5233
41.919566,-0.0007,0,0.0017,0,0.0001,0.0001,6.6734,3.3672,-76.3598,163.4494,0.2653,0.5233
41.920869,-0.0007,0,0.0017,0,0.0001,0.0001,6.6734,3.3672,-76.3598,163.4474,0.2654,0.5225
41.97515,-0.0007,0,0.0017,0,0.0001,0.0001,6.649,3.3062,-76.4086,163.4474,0.2654,0.5225
41.996537,-0.0007,0,0.0017,0,0.0001,0.0001,6.649,3.3062,-76.4086,163.4474,0.2654,0.5225
41.998297,-0.0007,0,0.0017,0,0.0001,-0.0004,6.649,3.3062,-76.4086,163.4474,0.2654,0.5225
41.999722,-0.0006,-0.0012,-0.0016,0,0.0001,-0.0004,6.649,3.3062,-76.4086,163.4474,0.2654,0.5225
42.0009,-0.0006,-0.0012,-0.0016,0,0.0001,-0.0004,6.649,3.3062,-76.4086,163.4464,0.2662,0.5218
42.035425,-0.0006,-0.0012,-0.0016,0,0.0001,-0.0004,6.649,3.3062,-76.4086,163.4464,0.2662,0.5218
42.037908,-0.0006,-0.0012,-0.0016,0.0008,0.0001,-0.0004,6.649,3.3062,-76.4086,163.4464,0.2662,0.5218
42.039629,0.0013,0.0002,-0.0014,0.0008,0.0001,-0.0004,6.649,3.3062,-76.4086,163.4464,0.2662,0.5218
42.041068,0.0013,0.0002,-0.0014,0.0008,0.0001,-0.0004,6.649,3.2696,-76.3598,163.4464,0.2662,0.5218
42.042448,0.0013,0.0002,-0.0014,0.0008,0.0001,-0.0004,6.649,3.2696,-76.3598,163.4454,0.2628,0.5224
42.107235,0.0013,0.0002,-0.0014,0.0008,0.0001,-0.0004,6.6124,3.294,-76.4574,163.4454,0.2628,0.5224
42.115465,0.0013,0.0002,-0.0014,0.0008,0.0001,-0.0004,6.6124,3.294,-76.4574,163.4454,0.2628,0.5224
42.116925,-0.0005,-0.0019,-0.0001,0.0008,0.0001,-0.0004,6.6124,3.294,-76.4574,163.4454,0.2628,0.5224
42.118067,-0.0005,-0.0019,-0.0001,0.0005,0.0001,0.0001,6.6124,3.294,-76.4574,163.4454,0.2628,0.5224
42.119157,-0.0005,-0.0019,-0.0001,0.0005,0.0001,0.0001,6.6124,3.294,-76.4574,163.4433,0.2621,0.5217
42.175055,-0.0005,-0.0019,-0.0001,0.0005,0.0001,0.0001,6.6368,3.3306,-76.4452,163.4433,0.2621,0.5217
42.195773,-0.0005,-0.0019,-0.0001,0.0005,0.0001,0.0001,6.6368,3.3306,-76.4452,163.4433,0.2621,0.5217
42.197539,-0.0023,0.0016,0.0009,0.0005,0.0001,0.0001,6.6368,3.3306,-76.4452,163.4433,0.2621,0.5217
42.198885,-0.0023,0.0016,0.0009,0.0005,0.0001,0.0001,6.6368,3.3306,-76.4452,163.438,0.261,0.5198
42.200266,-0.0023,0.0016,0.0009,0,0.0001,-0.0003,6.6368,3.3306,-76.4452,163.438,0.261,0.5198
42.234681,-0.0023,0.0016,0.0009,0,0.0001,-0.0003,6.6368,3.3306,-76.4452,163.438,0.261,0.5198
42.236796,0.0016,-0.0004,0.0043,0,0.0001,-0.0003,6.6368,3.3306,-76.4452,163.438,0.261,0.5198
42.238067,0.0016,-0.0004,0.0043,0,0.0001,-0.0003,6.6368,3.3306,-76.4452,163.438,0.261,0.5198
42.244258,0.0016,-0.0004,0.0043,0,0.0001,-0.0003,6.6246,3.355,-76.555,163.438,0.261,0.5198
42.245963,0.0016,-0.0004,0.0043,0,0.0001,-0.0003,6.6246,3.355,-76.555,163.4401,0.2613,0.5206
42.307067,0.0016,-0.0004,0.0043,0,0.0001,-0.0003,6.649,3.4038,-76.6282,163.4401,0.2613,0.5206
42.314538,0.0016,-0.0004,0.0043,0,0.0001,-0.0003,6.649,3.4038,-76.6282,163.4401,0.2613,0.5206
42.316051,0.0018,-0.0007,-0.0018,0,0.0001,-0.0003,6.649,3.4038,-76.6282,163.4401,0.2613,0.5206
42.317176,0.0018,-0.0007,-0.0018,0,0.0001,-0.0003,6.649,3.4038,-76.6282,163.4429,0.2619,0.5216
42.318475,0.0018,-0.0007,-0.0018,0,0.0001,0.0001,6.649,3.4038,-76.6282,163.4429,0.2619,0.5216
42.375558,0.0018,-0.0007,-0.0018,0,0.0001,0.0001,6.6246,3.5136,-76.7502,163.4429,0.2619,0.5216
42.394797,0.0018,-0.0007,-0.0018,0,0.0001,0.0001,6.6246,3.5136,-76.7502,163.4429,0.2619,0.5216
42.396865,-0.0009,-0.0031,0.0023,0,0.0001,0.0001,6.6246,3.5136,-76.7502,163.4429,0.2619,0.5216
42.398049,-0.0009,-0.0031,0.0023,0,-0.0001,-0.0004,6.6246,3.5136,-76.7502,163.4429,0.2619,0.5216
42.399457,-0.0009,-0.0031,0.0023,0,-0.0001,-0.0004,6.6246,3.5136,-76.7502,163.4437,0.2641,0.5213
42.432744,-0.0009,-0.0031,0.0023,0,-0.0001,-0.0004,6.6246,3.5136,-76.7502,163.4437,0.2641,0.5213
42.434494,0.001,-0.001,0.0003,0,-0.0001,-0.0004,6.6246,3.5136,-76.7502,163.4437,0.2641,0.5213
42.435701,0.001,-0.001,0.0003,0,-0.0001,-0.0004,6.6246,3.5136,-76.7502,163.4437,0.2641,0.5213
42.440034,0.001,-0.001,0.0003,0,-0.0001,-0.0004,6.6124,3.4526,-76.7014,163.4437,0.2641,0.5213
42.441747,0.001,-0.001,0.0003,0,-0.0001,-0.0004,6.6124,3.4526,-76.7014,163.4467,0.2648,0.5223
42.508426,0.001,-0.001,0.0003,0,-0.0001,-0.0004,6.6734,3.5014,-76.7258,163.4467,0.2648,0.5223
42.514344,0.0008,-0.0013,-0.003,0,-0.0001,-0.0004,6.6734,3.5014,-76.7258,163.4467,0.2648,0.5223
42.515822,0.0008,-0.0013,-0.003,0,0.0007,-0.0004,6.6734,3.5014,-76.7258,163.4467,0.2648,0.5223
42.517059,0.0008,-0.0013,-0.003,0,0.0007,-0.0004,6.6734,3.5014,-76.7258,163.4467,0.2648,0.5223
42.518161,0.0008,-0.0013,-0.003,0,0.0007,-0.0004,6.6734,3.5014,-76.7258,163.443,0.2658,0.5205
42.573,0.0008,-0.0013,-0.003,0,0.0007,-0.0004,6.6734,3.6112,-76.6648,163.443,0.2658,0.5205
42.594825,0.0008,-0.0013,-0.003,0,0.0007,-0.0004,6.6734,3.6112,-76.6648,163.443,0.2658,0.5205
42.59681,0.0008,-0.0013,-0.003,0,-0.0001,0.0004,6.6734,3.6112,-76.6648,163.443,0.2658,0.5205
42.598029,0.0008,-0.0013,-0.003,0,-0.0001,0.0004,6.6734,3.6112,-76.6648,163.4479,0.2681,0.5219
42.599296,0.0013,-0.0032,0.0027,0,-0.0001,0.0004,6.6734,3.6112,-76.6648,163.4479,0.2681,0.5219
42.632746,0.0013,-0.0032,0.0027,0,-0.0001,0.0004,6.6734,3.6112,-76.6648,163.4479,0.2681,0.5219
42.634699,0.0013,-0.0032,0.0027,0,0,-0.0004,6.6734,3.6112,-76.6648,163.4479,0.2681,0.5219
42.636012,-0.0006,-0.001,0.0024,0,0,-0.0004,6.6734,3.6112,-76.6648,163.4479,0.2681,0.5219
42.640974,-0.0006,-0.001,0.0024,0,0,-0.0004,6.6978,3.6356,-76.6282,163.4479,0.2681,0.5219
42.643358,-0.0006,-0.001,0.0024,0,0,-0.0004,6.6978,3.6356,-76.6282,163.448,0.2689,0.5217
42.707922,-0.0006,-0.001,0.0024,0,0,-0.0004,6.7466,3.66,-76.677,163.448,0.2689,0.5217
42.713622,-0.0006,-0.001,0.0024,0,0,-0.0004,6.7466,3.66,-76.677,163.448,0.2689,0.5217
42.715352,-0.0006,-0.0006,-0.001,0,0,-0.0004,6.7466,3.66,-76.677,163.448,0.2689,0.5217
42.716805,-0.0006,-0.0006,-0.001,0,0.0001,-0.0004,6.7466,3.66,-76.677,163.448,0.2689,0.5217
42.718173,-0.0006,-0.0006,-0.001,0,0.0001,-0.0004,6.7466,3.66,-76.677,163.4465,0.2693,0.521
42.773875,-0.0006,-0.0006,-0.001,0,0.0001,-0.0004,6.71,3.6234,-76.5916,163.4465,0.2693,0.521
42.794215,-0.0006,-0.0006,-0.001,0,0.0001,-0.0004,6.71,3.6234,-76.5916,163.4465,0.2693,0.521
42.796196,-0.0006,-0.0006,-0.001,0,0.0001,0.0007,6.71,3.6234,-76.5916,163.4465,0.2693,0.521
42.797338,-0.0006,-0.0006,-0.001,0,0.0001,0.0007,6.71,3.6234,-76.5916,163.4482,0.2685,0.5219
42.798449,0.0018,0.0011,0.0039,0,0.0001,0.0007,6.71,3.6234,-76.5916,163.4482,0.2685,0.5219
42.832413,0.0018,0.0011,0.0039,0,0.0001,-0.0003,6.71,3.6234,-76.5916,163.4482,0.2685,0.5219
42.834794,-0.0002,0.0012,-0.0019,0,0.0001,-0.0003,6.71,3.6234,-76.5916,163.4482,0.2685,0.5219
42.836089,-0.0002,0.0012,-0.0019,0,0.0001,-0.0003,6.71,3.6234,-76.5916,163.4482,0.2685,0.5219
42.841244,-0.0002,0.0012,-0.0019,0,0.0001,-0.0003,6.6612,3.5624,-76.494,163.4482,0.2685,0.5219
42.843378,-0.0002,0.0012,-0.0019,0,0.0001,-0.0003,6.6612,3.5624,-76.494,163.4465,0.2677,0.5214
42.907092,-0.0002,0.0012,-0.0019,0,0.0001,-0.0003,6.7222,3.5014,-76.4086,163.4465,0.2677,0.5214
42.912042,-0.0002,0.0012,-0.0019,0,0.0001,-0.0003,6.7222,3.5014,-76.4086,163.4465,0.2677,0.5214
42.913388,0.0005,0.0002,-0.0022,0,0.0001,-0.0003,6.7222,3.5014,-76.4086,163.4465,0.2677,0.5214
42.914508,0.0005,0.0002,-0.0022,0,0.0001,0.0001,6.7222,3.5014,-76.4086,163.4465,0.2677,0.5214
42.915713,0.0005,0.0002,-0.0022,0,0.0001,0.0001,6.7222,3.5014,-76.4086,163.4466,0.2676,0.5215
